crn,mc_bag_ind,mc_dvr_boots_ind,mc_dvr_edc_ind,mc_dvr_eyeprt_ind,mc_dvr_hlmtdot_ind,mc_dvr_hlmton_ind,mc_dvr_hlmt_type,mc_dvr_lngpnts_ind,mc_dvr_lngslv_ind,mc_engine_size,mc_passngr_ind,mc_pas_boots_ind,mc_pas_eyeprt_ind,mc_pas_hlmtdot_ind,mc_pas_hlmton_ind,mc_pas_hlmt_type,mc_pas_lngpnts_ind,mc_pas_lngslv_ind,mc_trail_ind,pc_hdlght_ind,pc_hlmt_ind,pc_passngr_ind,pc_rear_rfltr_ind,unit_num,year_county,county
2018027918,Y,Y,U,Y,U,Y,1,Y,Y,700,N,,,,,,,,N,,,,,2,2018-67,
2018058189,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018106807,U,U,U,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018087103,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018087103,U,U,U,U,U,U,9,U,U,99999,U,,,,,,,,U,,,,,1,2018-67,
2018046129,N,Y,N,Y,U,Y,3,Y,Y,1400,N,,,,,,,,N,,,,,1,2018-67,
2018063869,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018090459,Y,N,Y,Y,Y,Y,2,Y,Y,1584,N,,,,,,,,N,,,,,2,2018-67,
2018059116,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2019017791,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018071720,N,U,U,Y,U,Y,1,Y,Y,1000,N,,,,,,,,N,,,,,1,2018-67,
2018044961,N,Y,Y,N,Y,Y,1,Y,Y,1250,N,,,,,,,,N,,,,,1,2018-67,
2019017177,U,U,U,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018051176,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018117091,,,,,,,,,,,,,,,,,,,,U,U,N,U,1,2018-67,
2018035897,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018123456,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018058549,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018081127,U,U,N,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018088044,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018093032,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018076599,,,,,,,,,,,,,,,,,,,,N,N,N,N,1,2018-67,
2018042598,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018054043,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018134665,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018115131,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018032212,U,U,Y,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018058193,U,U,N,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018110830,,,,,,,,,,,,,,,,,,,,N,N,N,U,2,2018-67,
2018081173,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018085245,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018087578,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018101491,N,N,U,N,N,N,0,Y,N,99999,N,,,,,,,,N,,,,,1,2018-67,
2018032278,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018131738,N,U,U,N,N,N,0,Y,N,1340,Y,U,N,N,N,0,Y,Y,N,,,,,1,2018-67,
2018059333,Y,Y,U,Y,U,Y,3,Y,N,1499,N,,,,,,,,N,,,,,1,2018-67,
2018101097,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018037316,,,,,,,,,,,,,,,,,,,,Y,Y,N,Y,2,2018-67,
2018059100,U,U,N,N,U,U,9,U,U,99999,Y,U,N,U,U,9,U,U,N,,,,,2,2018-67,
2018065686,,,,,,,,,,,,,,,,,,,,N,N,N,U,2,2018-67,
2018110833,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018090952,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2019017202,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018051185,,,,,,,,,,,,,,,,,,,,U,U,N,U,1,2018-67,
2018118341,U,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018065728,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018067809,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018072428,N,U,N,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,3,2018-67,
2018072428,N,U,N,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018106862,U,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018127467,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018076870,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018054242,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018054011,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018100280,N,Y,Y,Y,Y,Y,1,Y,N,1000,N,,,,,,,,N,,,,,1,2018-67,
2018077521,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018053967,U,U,Y,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018087621,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018090965,U,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018101057,,,,,,,,,,,,,,,,,,,,N,N,N,Y,2,2018-67,
2018104109,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018105997,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018054035,,,,,,,,,,,,,,,,,,,,U,U,N,U,1,2018-67,
2018054453,N,Y,Y,Y,Y,Y,1,Y,Y,1200,N,,,,,,,,N,,,,,1,2018-67,
2018055340,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018098848,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018100659,N,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018081104,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018088813,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018098548,Y,Y,U,Y,U,Y,1,Y,Y,1200,N,,,,,,,,N,,,,,2,2018-67,
2018130378,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018095309,N,U,U,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018115195,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018122074,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018067818,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018067952,N,N,N,Y,N,Y,1,Y,Y,900,Y,N,Y,N,Y,1,Y,N,N,,,,,1,2018-67,
2018115208,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018105537,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018063992,,,,,,,,,,,,,,,,,,,,U,U,N,U,1,2018-67,
2018072384,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018085420,N,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018028843,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018067473,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2019017149,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018122007,,,,,,,,,,,,,,,,,,,,U,U,N,U,1,2018-67,
2018122031,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018085840,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018085273,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018085324,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018085848,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018098430,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2019028207,,,,,,,,,,,,,,,,,,,,N,N,N,Y,1,2018-67,
2019019008,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018107910,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018104098,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018043434,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018054066,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018044203,N,N,Y,Y,Y,Y,1,Y,Y,300,N,,,,,,,,N,,,,,1,2018-67,
2018057635,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018031029,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018057594,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018107966,N,U,N,Y,U,U,9,U,U,99999,N,,,,,,,,U,,,,,1,2018-67,
2018081142,N,U,N,U,U,U,9,U,U,99999,N,,,,,,,,U,,,,,1,2018-67,
2018076924,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018100636,U,U,U,Y,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018123534,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018139133,,,,,,,,,,,,,,,,,,,,U,U,N,U,1,2018-67,
2018054010,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018047957,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018067573,Y,N,Y,N,Y,Y,3,N,N,50,N,,,,,,,,N,,,,,2,2018-67,
2018094020,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,1,2018-67,
2018098863,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018080360,,,,,,,,,,,,,,,,,,,,U,N,Y,U,2,2018-67,
2018085424,U,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018088053,N,U,Y,Y,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018065779,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018095932,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018097177,U,U,U,U,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018065789,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018063934,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018090001,N,Y,N,Y,Y,Y,1,Y,Y,600,N,,,,,,,,N,,,,,1,2018-67,
2018082697,Y,Y,U,U,N,N,0,Y,Y,99999,Y,Y,U,N,N,0,Y,Y,N,,,,,1,2018-67,
2018066832,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018077524,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018079877,N,Y,Y,Y,Y,Y,1,Y,Y,650,N,,,,,,,,N,,,,,1,2018-67,
2018085440,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018088505,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018130838,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018105522,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018098856,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018101101,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018115160,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018101098,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018101061,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018051954,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018063961,U,U,Y,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018087590,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018030334,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018088447,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018018321,N,Y,U,Y,Y,Y,1,Y,Y,600,N,,,,,,,,N,,,,,1,2018-67,
2018130312,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018057555,U,U,N,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018088488,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018058135,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018082329,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018109596,Y,N,U,U,N,N,0,N,N,1450,N,,,,,,,,N,,,,,1,2018-67,
2018098267,N,N,U,N,N,N,0,N,N,450,N,,,,,,,,N,,,,,1,2018-67,
2018091650,,,,,,,,,,,,,,,,,,,,N,N,N,U,2,2018-67,
2018066478,N,Y,N,Y,Y,Y,1,Y,Y,1000,N,,,,,,,,N,,,,,1,2018-67,
2018077491,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018122107,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018093099,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018130852,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018076193,N,N,N,Y,Y,U,1,Y,N,599,N,,,,,,,,N,,,,,1,2018-67,
2018067464,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018072425,U,U,N,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,4,2018-67,
2018099590,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018127355,Y,Y,Y,N,N,N,0,Y,Y,1584,N,,,,,,,,N,,,,,1,2018-67,
2018053977,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1,2018-67,
2018085362,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018071793,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018063905,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018046270,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018047591,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018115110,,,,,,,,,,,,,,,,,,,,N,N,N,N,2,2018-67,
2018076810,U,U,N,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018077451,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018040109,,,,,,,,,,,,,,,,,,,,U,U,N,U,1,2018-67,
2018087638,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018098520,,,,,,,,,,,,,,,,,,,,U,Y,N,U,1,2018-67,
2018080286,Y,Y,Y,N,N,N,3,N,N,1573,N,,,,,,,,N,,,,,1,2018-67,
2018095909,U,U,U,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018055369,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018029882,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018030910,U,U,U,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018043450,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018093087,U,U,N,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018093030,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018057557,U,U,Y,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018057557,U,U,Y,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018057662,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018085453,U,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018093130,N,U,N,N,N,N,0,U,U,99999,Y,U,N,N,N,0,U,U,N,,,,,1,2018-67,
2018107927,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018085458,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018050852,,,,,,,,,,,,,,,,,,,,N,Y,N,N,2,2018-67,
2019000710,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018126097,,,,,,,,,,,,,,,,,,,,U,U,N,U,1,2018-67,
2018059079,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018072427,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018045088,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018115194,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018072485,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018115171,U,U,U,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018095790,,,,,,,,,,,,,,,,,,,,N,N,N,U,1,2018-67,
2018105113,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,2,2018-67,
2018053973,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018085822,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018030866,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018122101,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018093089,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018107450,,,,,,,,,,,,,,,,,,,,N,U,N,N,1,2018-67,
2018072517,U,U,Y,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018095789,N,N,N,N,N,N,0,Y,N,99999,Y,N,N,N,N,0,Y,N,N,,,,,1,2018-67,
2018095934,,,,,,,,,,,,,,,,,,,,N,N,N,N,2,2018-67,
2018085402,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018047580,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018081092,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018081175,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018076841,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018077457,N,U,U,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018057559,U,U,N,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018063989,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018072393,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018057572,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018097180,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018107943,U,U,N,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018008971,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018095817,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018085832,U,U,Y,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018106004,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018037243,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018109594,Y,N,N,U,N,N,0,Y,Y,1584,N,,,,,,,,N,,,,,1,2018-67,
2018058182,U,U,N,Y,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018079933,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018122200,,,,,,,,,,,,,,,,,,,,Y,Y,N,Y,1,2018-67,
2018094172,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018031033,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018123485,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018043919,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018085337,U,U,N,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018092912,,,,,,,,,,,,,,,,,,,,N,Y,N,N,1,2018-67,
2018102205,N,N,N,N,N,N,0,Y,N,599,N,,,,,,,,N,,,,,2,2018-67,
2018132835,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,2,2018-67,
2018081070,U,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018088785,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018055433,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018032320,U,U,N,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018095941,,,,,,,,,,,,,,,,,,,,U,N,Y,U,2,2018-67,
2018096166,,,,,,,,,,,,,,,,,,,,N,N,N,Y,1,2018-67,
2018065722,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018095322,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018076822,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018057626,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018078327,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018109311,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018098816,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018130776,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018030757,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018090944,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018093691,N,U,N,Y,Y,U,1,Y,N,1299,N,,,,,,,,N,,,,,2,2018-67,
2018125656,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018035968,U,U,N,U,U,N,3,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018112255,,,,,,,,,,,,,,,,,,,,U,U,N,U,1,2018-67,
2018077479,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018027209,U,U,U,N,U,U,1,U,U,99999,N,,,,,,,,U,,,,,1,2018-67,
2018054204,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018138047,,,,,,,,,,,,,,,,,,,,N,N,N,N,2,2018-67,
2019000718,,,,,,,,,,,,,,,,,,,,U,Y,N,Y,1,2018-67,
2018088999,,,,,,,,,,,,,,,,,,,,U,N,Y,U,3,2018-67,
2018093026,U,U,N,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018098819,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018083082,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018088059,U,U,Y,Y,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2019079756,N,U,N,U,U,U,9,U,U,99999,Y,U,U,U,U,9,U,U,N,,,,,1,2018-67,
2018054030,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018055414,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018088811,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018085219,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018085837,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2019082180,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018130125,,,,,,,,,,,,,,,,,,,,N,N,N,N,2,2018-67,
2018122931,,,,,,,,,,,,,,,,,,,,N,Y,N,Y,1,2018-67,
2018076818,N,N,U,N,N,N,0,Y,Y,50,N,,,,,,,,N,,,,,1,2018-67,
2018032181,U,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018054131,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018065656,,,,,,,,,,,,,,,,,,,,U,U,N,U,1,2018-67,
2018122017,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018104141,U,U,U,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018084839,,,,,,,,,,,,,,,,,,,,Y,N,N,Y,2,2018-67,
2018093136,,,,,,,,,,,,,,,,,,,,N,N,N,N,2,2018-67,
2018104110,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018042591,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018079976,N,N,N,N,Y,Y,1,Y,Y,600,N,,,,,,,,N,,,,,1,2018-67,
2018088468,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2019017095,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018101609,U,U,N,U,U,U,9,U,U,99999,N,,,,,,,,U,,,,,1,2018-67,
2018085322,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018021792,,,,,,,,,,,,,,,,,,,,U,N,N,U,1,2018-67,
2018063872,U,U,U,U,U,U,9,U,U,99999,U,,,,,,,,U,,,,,1,2018-67,
2019017160,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018048609,U,U,Y,N,N,N,0,U,U,1001,N,,,,,,,,N,,,,,1,2018-67,
2018097189,U,U,U,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018054263,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018085348,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018030774,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018085255,N,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018090548,N,Y,Y,Y,Y,Y,1,Y,N,600,N,,,,,,,,N,,,,,2,2018-67,
2018030183,,,,,,,,,,,,,,,,,,,,U,N,N,U,2,2018-67,
2018062745,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018130350,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2018067452,U,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
2018121990,,,,,,,,,,,,,,,,,,,,U,U,N,U,2,2018-67,
2019054116,U,U,U,Y,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018032195,U,U,U,U,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018110836,U,U,U,N,U,U,9,U,U,99999,N,,,,,,,,N,,,,,1,2018-67,
2018043879,,,,,,,,,,,,,,,,,,,,U,Y,N,U,2,2018-67,
2018130376,N,U,N,N,N,N,0,U,U,99999,N,,,,,,,,N,,,,,2,2018-67,
